排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 年度,政府 機構 (%),政府 機構 增減,僑外 投資 (%),僑外 投資 增減,本國金 融機構 (%),本國金 融機構 增減,本國 法人 (%),本國 法人 增減,本國 個人 (%),本國 個人 增減,庫藏 股票 (%),庫藏 股票 增減
1685,6861,睿生光電,191.0,17.0,9.77,2026,0.0,0.0,4.53,3.58,1.05,1.05,54.4,-6.55,40.0,1.92,0,0.0
1686,6862,三集瑞-KY,125.0,8.0,6.84,2026,0.0,0.0,65.8,1.54,0.0,0.0,4.22,-3.45,30.0,1.91,0,0.0
1687,6863,永道-KY,133.5,9.0,7.23,2026,3.85,-2.03,69.6,-0.27,0.17,-1.55,1.7,0.42,24.7,3.43,0,0.0
1688,6870,騰雲,246.5,22.0,9.8,2026,0.0,0.0,1.36,0.18,0.0,-1.83,61.4,0.33,37.2,1.32,0,0.0
1689,6872,浩宇生醫,15.45,0.2,1.31,2026,0.0,0.0,0.36,0.03,3.49,0.0,40.3,-2.73,55.8,2.7,0,0.0
1690,6875,國邑*,33.15,0.3,0.91,2026,0.0,0.0,2.22,-0.12,1.44,-0.56,41.1,-0.45,55.2,1.13,0,0.0
1691,6877,鏵友益,112.0,8.5,8.21,2026,0.0,0.0,5.13,-1.98,0.0,0.0,49.2,5.79,45.7,-3.81,0,0.0
1692,6881,潤德,200.0,1.0,0.5,2026,0.0,0.0,0.03,-0.07,1.27,0.27,69.0,-1.07,29.7,0.87,0,0.0
1693,6884,海柏特,30.45,1.05,3.57,2026,0.0,0.0,5.58,0.05,0.0,0.0,61.9,-0.99,32.5,0.94,0,0.0
1694,6885,全福生技,20.95,0.6,2.95,2026,0.0,0.0,2.66,-0.24,0.2,0.2,16.3,-1.22,80.8,1.26,0,0.0
1695,6887,寶綠特-KY,36.6,0.55,1.53,2026,0.0,0.0,53.2,0.2,4.14,2.84,31.0,-2.43,11.6,-0.6,0,0.0
1696,6890,來億-KY,168.0,0.0,0.0,2026,0.0,0.0,87.0,-3.38,0.05,-2.69,0.42,0.12,12.5,5.94,0,0.0
1697,6894,衛司特,323.0,27.5,9.31,2026,0.0,0.0,2.62,1.75,0.09,-0.27,51.7,0.58,45.6,-2.06,0,0.0
1698,6895,宏碩系統,118.0,5.0,4.42,2026,0.0,0.0,3.76,1.48,0.18,-2.74,37.8,0.3,58.2,0.96,0,0.0
1699,6901,鑽石投資,16.3,0.55,3.49,2026,0.0,0.0,0.44,-0.39,0.03,-0.01,58.8,-0.42,40.7,0.82,0,0.0
1700,6902,GOGOLOOK,121.0,1.0,0.83,2026,0.0,0.0,3.08,0.92,0.01,0.01,64.1,1.14,32.8,-2.07,0,0.0
1701,6904,伯鑫,118.5,4.0,3.49,2026,0.0,0.0,0.08,0.03,0.0,0.0,73.6,7.49,26.3,-7.51,0,0.0
1702,6907,雅特力-KY,165.0,15.0,10.0,2026,0.0,,51.3,,0.0,,12.6,,36.1,,0,
1703,6908,宏碁遊戲-創,33.85,1.0,3.04,2026,0.0,,0.37,,0.0,,69.7,,29.9,,0,
1704,6909,創控,40.35,2.85,7.6,2026,0.0,0.0,7.63,1.88,0.0,0.0,17.0,-4.95,75.3,3.07,0,0.0
1705,6910,德鴻,24.4,0.4,1.67,2026,0.0,0.0,5.27,0.86,3.46,0.0,44.7,-2.66,46.6,1.81,0,0.0
1706,6914,阜爾運通,147.5,0.5,0.34,2026,0.0,0.0,2.39,0.38,30.5,0.0,36.0,-0.21,31.2,-0.17,0,0.0
1707,6916,華凌,17.9,0.9,5.29,2026,0.0,0.0,0.38,0.06,0.0,0.0,51.3,0.18,48.3,-0.24,0,0.0
1708,6921,嘉雨思-創,59.3,2.2,3.85,2026,0.0,0.0,29.6,0.68,0.0,0.0,21.3,-0.18,49.1,-0.51,0,0.0
1709,6922,宸曜,170.0,7.5,4.62,2026,0.0,0.0,1.06,-0.87,1.43,1.32,34.2,-0.67,63.3,0.22,0,0.0
1710,6923,中台,77.1,1.3,1.72,2026,0.0,0.0,2.24,1.79,0.0,0.0,31.9,0.47,65.9,-2.09,0,-0.17
1711,6924,榮惠-KY創,103.0,6.0,6.19,2026,0.0,0.0,77.7,-0.66,0.0,0.0,8.27,-2.27,14.0,2.94,0,0.0
1712,6925,意藍,51.1,1.4,2.82,2026,0.0,0.0,4.97,4.88,0.0,0.0,55.3,-7.86,39.8,2.99,0,0.0
1713,6928,攸泰科技,48.0,3.2,7.14,2026,0.0,0.0,0.42,0.0,0.0,0.0,71.2,-0.9,28.4,0.89,0,0.0
1714,6929,佑全,23.3,1.8,8.37,2026,0.0,0.0,0.01,-0.03,0.0,0.0,89.1,0.85,10.9,-0.82,0,0.0
1715,6931,青松健康,37.5,1.3,3.59,2026,0.0,0.0,0.5,0.48,0.0,0.0,43.7,-2.33,55.8,1.84,0,0.0
1716,6933,AMAX-KY,150.0,12.5,9.09,2026,0.0,0.0,28.3,-46.2,0.06,-0.04,1.25,0.11,70.3,46.1,0,-0.01
1717,6934,心誠鎂,73.0,-0.5,-0.68,2026,0.0,,11.5,,5.91,,22.2,,60.4,,0,
1718,6936,永鴻生技,31.8,0.2,0.63,2026,0.0,0.0,0.53,0.44,1.37,0.0,61.2,0.21,36.9,-0.65,0,0.0
1719,6944,兆聯實業,721.0,62.0,9.41,2026,0.15,0.15,14.2,12.7,0.82,0.82,31.3,-8.77,53.5,-4.94,0,0.0
1720,6945,圓祥生技,87.2,0.2,0.23,2026,0.0,0.0,2.96,-0.66,2.32,-1.67,64.7,-7.18,30.0,9.52,0,0.0
1721,6947,台鎔科技,69.2,0.6,0.87,2026,0.0,,0.09,,0.58,,37.4,,61.9,,0,
1722,6951,青新-創,71.4,0.9,1.28,2026,0.0,0.0,1.82,0.68,0.06,0.0,60.3,-0.17,37.8,-0.5,0,0.0
1723,6953,家碩,205.0,10.5,5.4,2026,0.0,0.0,0.96,0.85,0.0,0.0,54.5,0.01,44.6,-0.86,0,0.0
1724,6955,邦睿生技-創,114.0,1.0,0.88,2026,0.0,0.0,17.6,0.06,0.0,0.0,44.1,-0.15,38.3,0.09,0,0.0
1725,6961,旅天下,52.0,0.1,0.19,2026,0.0,,0.18,,0.0,,47.0,,52.9,,0,
1726,6962,奕力-KY,30.95,1.95,6.72,2026,0.0,0.0,39.3,-6.72,0.28,0.25,5.06,-4.58,55.4,11.0,0,0.0
1727,6965,中傑-KY,79.2,2.3,2.99,2026,0.0,0.0,77.2,0.36,0.01,-0.18,0.25,-0.51,22.5,0.33,0,0.0
1728,6968,萬達寵物,43.45,0.65,1.52,2026,0.0,0.0,0.92,0.46,3.64,-0.82,32.8,13.1,62.7,-12.7,0,0.0
1729,6969,成信實業*-創,32.15,2.9,9.91,2026,0.0,0.0,0.28,0.12,0.0,0.0,51.6,-6.13,48.1,6.0,0,0.0
1730,6971,惠民實業,25.85,-0.1,-0.39,2026,0.0,0.0,0.23,0.22,0.0,0.0,42.7,-2.71,57.1,2.49,0,0.0
1731,6982,大井泵浦,48.0,1.65,3.56,2026,0.0,0.0,1.67,0.4,1.05,-0.23,57.8,-2.52,39.5,2.36,0,0.0
1732,6983,華洋精機,301.5,14.5,5.05,2026,0.0,,0.02,,0.74,,31.6,,67.6,,0,
1733,6986,和迅,44.5,0.55,1.25,2026,0.0,,1.39,,0.68,,15.2,,82.7,,0,
1734,6994,富威電力,36.7,-0.8,-2.13,2026,0.0,0.0,1.68,1.47,0.0,0.0,56.6,-9.75,41.7,8.27,0,0.0
1735,6997,博弘,71.0,0.0,0.0,2026,0.0,0.0,20.1,-0.05,0.0,0.0,66.2,0.31,13.7,-0.26,0,0.0
1736,7402,邑錡,102.0,8.0,8.51,2026,0.04,0.04,4.32,-1.26,4.6,4.52,6.74,0.68,84.3,-3.98,0,0.0
1737,7547,碩網,45.8,1.25,2.81,2026,0.0,0.0,23.5,-0.38,2.62,-0.41,38.8,-1.59,35.0,2.37,0,0.0
1738,7556,意德士,210.0,14.0,7.14,2026,0.0,0.0,3.58,0.35,0.3,0.12,42.1,-0.38,54.0,-0.09,0,0.0
1739,7610,聯友金屬-創,1200.0,105.0,9.59,2026,0.0,0.0,14.7,2.99,0.53,-1.24,27.5,-2.37,57.3,0.64,0,-0.03
1740,7631,聚賢研發-創,135.0,5.5,4.25,2026,0.0,0.0,0.41,0.39,0.59,-0.32,65.5,-3.6,33.5,3.53,0,0.0
1741,7642,昶瑞機電,76.9,0.3,0.39,2026,0.0,0.0,0.44,0.43,0.16,0.16,26.4,-5.99,73.0,5.41,0,0.0
1742,7689,大鵬科CLMX,176.0,-1.5,-0.85,2026,0.0,,0.0,,0.0,,37.6,,62.4,,0,
1743,7703,銳澤,162.0,9.0,5.88,2026,0.0,0.0,0.62,0.23,0.97,0.36,63.8,1.62,34.6,-2.21,0,0.0
1744,7704,明遠精密,54.3,2.7,5.23,2026,0.0,0.0,0.44,0.32,0.0,0.0,43.3,0.58,56.3,-0.9,0,0.0
1745,7705,三商餐飲,30.4,0.45,1.5,2026,0.0,0.0,1.61,0.33,1.66,-0.42,67.4,-3.1,29.3,3.19,0,0.0
1746,7708,全家餐飲,89.8,0.2,0.22,2026,0.0,0.0,0.43,0.24,0.0,0.0,63.6,-17.6,36.0,17.4,0,0.0
1747,7709,榮田,67.6,4.4,6.96,2026,0.0,0.0,0.27,0.27,0.08,-1.72,78.6,-0.13,21.1,1.59,0,0.0
1748,7711,永擎,292.5,15.0,5.41,2026,0.0,0.0,0.72,0.62,2.05,-0.7,47.7,-0.34,49.5,0.42,0,0.0
1749,7712,博盛半導體,126.5,11.0,9.52,2026,0.0,0.0,2.15,1.09,0.02,-1.64,25.2,-0.01,72.7,0.57,0,0.0
1750,7713,威力德生醫,70.0,0.0,0.0,2026,0.0,0.0,0.09,0.08,0.0,0.0,83.6,4.13,16.3,-4.21,0,0.0
1751,7714,創泓科技,137.5,12.5,10.0,2026,0.0,0.0,0.91,0.43,0.0,0.0,65.8,-3.8,33.3,3.37,0,0.0
1752,7716,昱臺國際,24.0,0.0,0.0,2026,0.0,0.0,0.03,0.03,0.68,0.68,67.5,3.62,31.8,-4.32,0,0.0
1753,7717,萊德光電-KY,357.0,23.0,6.89,2026,0.0,0.0,17.4,-0.67,0.4,0.4,40.1,-5.42,42.1,5.69,0,0.0
1754,7721,微程式,58.2,2.5,4.49,2026,0.0,0.0,0.43,0.39,0.0,0.0,34.6,-0.57,65.0,0.18,0,0.0
1755,7722,LINEPAY,270.0,3.0,1.12,2026,0.0,0.0,59.0,-1.64,26.0,-0.86,2.27,-0.3,12.7,2.8,0,0.0
1756,7728,光焱科技,544.0,43.0,8.58,2026,0.0,0.0,2.28,1.94,2.24,-2.76,61.0,-1.51,34.5,2.32,0,0.0
1757,7730,暉盛-創,151.0,13.5,9.82,2026,0.0,0.0,1.51,0.63,0.0,0.0,25.0,-0.61,73.5,-0.03,0,0.0
1758,7738,東聯互動,165.5,0.5,0.3,2026,0.0,0.0,0.36,0.35,18.3,-5.03,43.6,-8.42,37.7,13.1,0,0.0
1759,7740,熙特爾-創,141.0,0.5,0.36,2026,0.0,0.0,5.06,0.88,0.32,-1.06,31.3,-0.9,63.3,1.07,0,0.0
1760,7743,金利食安,19.9,0.4,2.05,2026,0.0,0.0,2.9,0.06,6.44,0.0,41.7,-3.45,49.0,3.38,0,0.0
1761,7744,崴寶,400.5,27.0,7.23,2026,0.0,0.0,27.5,0.67,0.0,0.0,47.1,-0.42,25.4,-0.25,0,0.0
1762,7747,昕奇雲端,116.0,0.0,0.0,2026,0.0,0.0,0.76,0.06,0.0,0.0,69.3,3.7,29.9,-3.76,0,0.0
1763,7749,意騰-KY,320.0,15.0,4.92,2026,0.0,0.0,23.0,2.07,6.23,6.09,10.4,0.49,60.3,-8.66,0,0.0
1764,7751,竑騰,1230.0,110.0,9.82,2026,0.0,0.0,3.48,1.88,10.6,10.6,35.2,-1.94,50.7,-10.6,0,0.0
1765,7753,星亞,37.35,1.6,4.48,2026,0.0,0.0,0.28,0.26,0.31,0.1,70.2,-0.23,29.2,-0.14,0,0.0
1766,7757,金色三麥,89.2,0.4,0.45,2026,0.0,0.0,19.6,0.24,4.36,-0.18,34.7,-1.11,41.4,1.06,0,0.0
1767,7760,享溫馨,34.0,0.0,0.0,2026,0.0,,0.0,,0.0,,29.2,,70.8,,0,
1768,7765,中華資安,225.5,2.5,1.12,2026,0.0,0.0,0.45,0.44,5.79,-0.86,60.5,2.02,33.2,-1.59,0,0.0
1769,7767,仁大資訊,46.5,0.15,0.32,2026,0.0,0.0,0.1,0.09,12.1,4.95,44.3,-0.04,43.6,-5.01,0,0.0
1770,7768,頌勝科技,252.0,18.0,7.69,2026,0.0,,1.55,,0.16,,33.9,,64.4,,0,
1771,7770,君曜,40.15,-0.2,-0.5,2026,0.0,0.0,0.21,0.12,0.94,-0.77,36.9,0.01,62.0,0.64,0,0.0
1772,7772,耀穎,84.1,1.8,2.19,2026,0.0,,0.0,,1.45,,59.8,,38.7,,0,
1773,7777,能率亞洲,36.9,3.35,9.99,2026,0.0,0.0,0.17,0.11,1.63,0.0,75.4,-0.74,22.8,0.63,0,0.0
1774,7786,東方風能,126.5,4.0,3.27,2026,0.0,0.0,0.79,0.42,0.35,-0.03,53.8,0.11,45.0,-0.5,0,0.0
1775,7788,松川精密,189.5,16.0,9.22,2026,0.0,0.0,3.5,0.37,1.63,0.0,67.7,-3.5,27.1,3.13,0,0.0
1776,7791,皇家可口,60.0,0.0,0.0,2026,0.0,0.0,0.44,0.4,0.0,-0.98,75.1,-0.21,24.5,0.8,0,0.0
1777,7792,安葆,191.5,11.0,6.09,2026,0.0,,17.9,,2.14,,59.8,,20.1,,0,
1778,7794,宏碁智新,28.25,1.05,3.86,2026,0.0,,1.52,,2.52,,64.3,,31.7,,0,
1779,7795,長廣,350.5,18.5,5.57,2026,0.0,,1.06,,1.81,,74.7,,22.4,,0,
1780,7799,禾榮科,348.5,8.5,2.5,2026,0.0,0.0,3.94,1.39,0.0,0.0,72.4,-0.71,23.7,-0.68,0,0.0
1781,7803,雲象科技-創,19.8,0.75,3.94,2026,0.0,,2.45,,0.0,,61.5,,36.1,,0,
1782,7805,威聯通,606.0,24.0,4.12,2026,0.0,0.0,8.99,0.41,0.26,0.0,29.5,-0.92,61.3,0.51,0,0.0
1783,7810,捷創科技,177.0,5.5,3.21,2026,0.0,0.0,1.43,1.12,0.0,0.0,50.7,-1.78,47.8,0.66,0,0.0
1784,7811,民盛,71.0,0.0,0.0,2026,0.0,,0.29,,7.03,,75.4,,17.3,,0,
1785,7818,溢泰實業,64.5,-1.1,-1.68,2026,0.0,,0.03,,0.35,,94.0,,5.62,,0,
1786,7819,精誠金融,33.65,-0.65,-1.9,2026,0.0,,0.62,,0.0,,69.5,,29.9,,0,
1787,7820,立盈,100.0,3.0,3.09,2026,0.0,,0.67,,0.0,,53.3,,46.0,,0,
1788,7821,神數,39.95,0.05,0.13,2026,0.0,,0.07,,0.41,,76.3,,23.2,,0,
1789,7822,倍利科,770.0,41.0,5.62,2026,0.0,,0.49,,0.18,,36.6,,62.7,,0,
1790,7823,奧義賽博-KY創,80.0,3.3,4.3,2026,0.0,,26.1,,0.0,,16.2,,57.7,,0,
1791,7828,創新服務,1340.0,120.0,9.84,2026,0.0,,21.7,,0.12,,35.8,,42.5,,0,
1792,7839,達人網,45.55,0.05,0.11,2026,0.0,,5.63,,3.35,,57.6,,33.4,,0,
1793,7842,天能綠電,79.9,1.3,1.65,2026,0.0,,0.0,,2.31,,64.7,,33.0,,0,
1794,8011,台通,16.45,0.85,5.45,2026,0.0,0.0,3.56,-0.63,0.0,0.0,17.3,3.59,79.1,-2.96,0,0.0
1795,8016,矽創,266.5,12.0,4.72,2026,1.4,-1.07,30.4,2.33,8.59,-1.42,8.6,1.52,51.0,-1.37,0,0.0
1796,8021,尖點,323.0,29.0,9.86,2026,9.29,8.69,12.1,1.63,7.46,6.74,6.86,-3.08,64.3,-14.0,0,0.0
1797,8024,佑華,14.0,0.45,3.32,2026,0.0,0.0,1.95,-0.24,0.0,-0.1,2.92,0.0,95.1,0.33,0,0.0
1798,8028,昇陽半導體,245.0,17.5,7.69,2026,2.23,2.08,17.6,-5.36,1.42,-0.26,15.0,-1.05,63.8,4.59,0,0.0
1799,8032,光菱,34.6,1.6,4.85,2026,0.0,0.0,0.58,-0.8,0.0,0.0,63.4,-0.08,36.1,0.88,0,0.0
1800,8033,雷虎,165.0,15.0,10.0,2026,0.0,0.0,2.41,1.12,0.26,0.26,7.86,3.13,89.5,-4.5,0,0.0
