排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 年度,政府 機構 (%),政府 機構 增減,僑外 投資 (%),僑外 投資 增減,本國金 融機構 (%),本國金 融機構 增減,本國 法人 (%),本國 法人 增減,本國 個人 (%),本國 個人 增減,庫藏 股票 (%),庫藏 股票 增減
316,7780,大研生醫*,16.6,0.0,0.0,2026,0.0,0.0,0.4,0.16,0.0,0.0,72.6,1.77,27.0,-1.93,0.0,0.0
317,7827,漢康-KY創,156.0,2.5,1.63,2026,0.0,,19.3,,0.65,,5.85,,74.1,,0.0,
318,2330,台積電,2405.0,85.0,3.66,2026,6.39,0.01,70.8,-1.72,5.23,0.69,4.5,0.12,13.1,0.9,0.0,0.0
319,2887,台新新光金,35.7,0.15,0.42,2026,1.22,0.25,21.9,3.44,16.2,6.51,24.9,-0.33,35.8,-9.87,0.0,0.0
320,1785,光洋科,111.5,0.5,0.45,2026,0.0,0.0,22.9,9.84,1.83,0.89,16.8,0.01,58.4,-10.7,0.0,0.0
321,3036,文曄,225.0,12.5,5.88,2026,2.33,-0.81,21.2,9.02,20.6,4.83,42.5,-1.84,13.4,-11.2,0.0,0.0
322,6130,上亞科技,23.8,0.0,0.0,2026,0.0,0.0,1.22,1.18,0.3,0.3,36.3,1.53,62.2,-3.01,0.0,0.0
323,1102,亞泥,32.6,0.2,0.62,2026,0.99,0.31,15.8,-5.14,15.6,1.49,45.7,-0.69,21.8,4.03,0.0,0.0
324,1104,環泥,26.4,-0.05,-0.19,2026,0.0,-0.45,16.2,1.01,0.33,-0.17,35.0,-1.03,48.5,0.63,0.0,0.0
325,1108,幸福,11.95,-0.1,-0.83,2026,0.0,0.0,1.33,0.03,0.02,-0.15,52.3,0.11,46.3,0.0,0.0,0.0
326,1109,信大,13.55,-0.05,-0.37,2026,0.0,0.0,2.34,-0.21,1.91,1.91,7.73,-0.26,88.0,-1.43,0.0,0.0
327,1110,東泥,15.9,0.0,0.0,2026,0.06,-0.03,5.86,-0.25,0.0,0.0,79.2,0.85,14.8,-0.58,0.0,0.0
328,1201,味全,12.05,-0.05,-0.41,2026,0.0,0.0,5.24,-1.1,0.0,0.0,43.7,0.28,51.1,0.82,0.0,0.0
329,1203,味王,47.8,-0.65,-1.34,2026,0.0,0.0,1.71,0.02,0.01,0.0,78.7,0.44,19.6,-0.46,0.0,0.0
330,1213,大飲,7.5,0.0,0.0,2026,0.0,0.0,0.02,-0.05,0.0,0.0,73.0,-0.02,27.0,0.06,0.0,0.0
331,1215,卜蜂,104.0,0.5,0.48,2026,0.0,0.0,41.1,1.5,11.7,3.52,13.1,0.13,34.1,-5.15,0.0,0.0
332,1216,統一,73.2,-0.7,-0.95,2026,1.95,-3.38,32.6,-5.7,5.05,-0.34,31.9,7.52,28.5,1.9,0.0,0.0
333,1217,愛之味,9.83,0.04,0.41,2026,0.03,-0.05,8.01,-0.38,0.0,0.0,30.6,0.37,61.4,0.06,0.0,0.0
334,1218,泰山,15.5,0.25,1.64,2026,0.0,-0.03,4.2,0.67,0.0,0.0,56.6,-0.28,39.2,-0.35,0.0,0.0
335,1219,福壽,10.6,-0.15,-1.4,2026,0.0,0.0,5.49,0.15,1.0,0.0,8.31,0.03,85.2,-0.08,0.0,-0.11
336,1220,台榮,11.15,-0.1,-0.89,2026,0.0,0.0,7.16,-0.94,0.0,0.0,30.5,-0.31,62.3,1.25,0.0,0.0
337,1225,福懋油,24.25,0.35,1.46,2026,0.0,0.0,1.29,-2.49,0.0,0.0,66.1,0.92,32.6,1.57,0.0,0.0
338,1227,佳格,28.7,0.0,0.0,2026,0.0,0.0,6.08,-0.84,2.21,0.0,53.2,-0.24,38.5,1.08,0.0,0.0
339,1229,聯華,40.1,0.0,0.0,2026,0.0,0.0,9.4,-0.63,1.44,0.0,41.5,0.12,47.7,0.5,0.0,0.0
340,1231,聯華食,80.1,0.1,0.12,2026,0.04,0.02,2.84,-1.19,0.15,-0.04,41.5,0.09,55.5,1.12,0.0,0.0
341,1232,大統益,152.5,1.0,0.66,2026,0.0,0.0,2.51,0.07,0.0,0.0,73.5,-0.76,24.0,0.69,0.0,0.0
342,1233,天仁,28.7,-0.3,-1.03,2026,0.0,0.0,5.62,0.1,0.0,0.0,44.5,2.19,49.8,-2.29,0.0,0.0
343,1234,黑松,33.55,0.0,0.0,2026,0.0,0.0,4.77,-0.22,1.51,1.21,44.6,-1.67,49.2,0.67,0.0,0.0
344,1235,興泰,36.05,0.15,0.42,2026,0.0,0.0,0.0,-0.25,0.0,-0.01,3.27,-88.9,96.7,89.1,0.0,0.0
345,1236,宏亞,24.85,0.0,0.0,2026,0.0,0.0,0.53,0.3,2.42,-2.4,33.1,0.19,63.9,1.91,0.0,0.0
346,1240,茂生農經,55.1,-0.1,-0.18,2026,0.0,0.0,3.65,-0.14,1.02,-0.44,20.3,-0.02,75.0,0.59,0.0,0.0
347,1256,鮮活果汁-KY,186.0,0.5,0.27,2026,0.0,0.0,4.09,0.23,0.48,-0.17,0.86,-0.14,94.6,0.08,0.0,0.0
348,1259,安心,58.7,-0.4,-0.68,2026,0.0,0.0,26.1,-0.07,0.0,0.0,50.0,1.03,23.9,-0.97,0.0,0.0
349,1264,德麥,256.0,1.0,0.39,2026,0.0,0.0,1.59,0.05,0.0,0.0,13.0,-0.06,85.4,0.04,0.0,-0.03
350,1268,漢來美食,169.5,-2.5,-1.45,2026,0.0,0.0,1.55,0.27,0.01,0.0,81.9,2.55,16.5,-2.82,0.0,0.0
351,1295,生合,46.4,-0.2,-0.43,2026,0.0,0.0,2.11,0.01,0.0,-0.69,26.4,-2.58,71.5,3.26,0.0,0.0
352,1301,台塑,56.0,0.7,1.27,2026,0.57,0.13,28.6,1.62,4.44,-1.16,31.8,-0.51,34.6,-0.08,0.0,0.0
353,1303,南亞,177.0,6.5,3.81,2026,0.76,0.31,30.8,4.22,5.6,-1.77,39.2,0.05,23.7,-2.8,0.0,0.0
354,1304,台聚,11.6,0.2,1.75,2026,0.0,0.0,28.3,-1.15,0.19,-0.16,20.6,0.32,50.9,1.0,0.0,0.0
355,1305,華夏,11.35,0.2,1.79,2026,0.0,0.0,4.59,-0.11,0.22,-2.61,42.0,-0.85,53.2,3.57,0.0,0.0
356,1307,三芳,32.0,0.25,0.79,2026,0.0,0.0,7.04,-12.8,1.72,-0.13,43.9,7.81,47.4,5.07,0.0,0.0
357,1308,亞聚,13.0,0.25,1.96,2026,0.0,0.0,4.02,-0.52,2.25,-1.11,41.1,-3.06,52.7,4.7,0.0,0.0
358,1309,台達化,12.95,0.25,1.97,2026,0.0,-0.02,2.27,0.49,0.0,0.0,40.5,-0.39,57.2,-0.08,0.0,0.0
359,1310,台苯,8.17,0.74,9.96,2026,0.01,0.01,4.55,-1.65,0.0,0.0,20.7,-4.71,74.8,6.35,0.0,0.0
360,1312,國喬,12.1,0.5,4.31,2026,0.0,0.0,4.87,-2.13,0.0,0.0,35.1,3.22,60.0,-1.08,0.0,0.0
361,1313,聯成,11.0,0.3,2.8,2026,0.0,0.0,5.32,-1.91,0.27,0.01,50.6,1.49,43.8,3.24,0.0,-2.83
362,1314,中石化,7.84,0.19,2.48,2026,0.0,0.0,9.51,-0.49,0.11,0.0,8.26,-0.89,82.1,1.39,0.0,0.0
363,1315,達新,63.3,-0.2,-0.31,2026,0.0,0.0,1.27,0.05,0.97,0.0,70.6,0.68,27.2,-0.73,0.0,0.0
364,1316,上曜,9.96,-0.09,-0.9,2026,0.0,0.0,2.96,-0.35,0.0,0.0,22.1,12.6,74.9,-12.2,0.0,0.0
365,1319,東陽,72.9,0.9,1.25,2026,0.0,0.0,9.77,-8.07,16.5,-0.12,33.0,2.13,40.8,6.06,0.0,0.0
366,1321,大洋,31.6,0.05,0.16,2026,0.0,0.0,6.55,-0.62,2.42,0.03,22.9,0.15,68.2,0.44,0.0,0.0
367,1323,永裕,19.75,0.0,0.0,2026,0.14,-0.07,1.22,-0.82,0.01,-1.56,36.1,-0.1,62.6,2.55,0.0,0.0
368,1324,地球,9.96,0.0,0.0,2026,0.0,0.0,0.52,-0.08,0.11,0.02,27.9,-0.54,71.5,0.6,0.0,0.0
369,1325,恆大,26.65,0.6,2.3,2026,0.0,0.0,1.07,-0.7,0.0,0.0,35.6,-0.27,63.3,0.98,0.0,0.0
370,1326,台化,58.6,0.4,0.69,2026,0.78,0.33,33.8,1.64,4.0,-1.17,32.5,-0.08,28.9,-0.72,0.0,0.0
371,1336,台翰,15.2,0.0,0.0,2026,0.0,0.0,3.06,-2.99,0.0,-0.42,39.1,-3.73,57.9,7.13,0.0,0.0
372,1337,再生-KY,4.71,0.06,1.29,2026,0.0,0.0,25.4,0.3,0.0,0.0,1.26,0.22,73.3,-0.53,0.0,0.0
373,1339,昭輝,44.45,0.05,0.11,2026,0.0,0.0,0.96,-0.14,0.0,0.0,63.3,-0.07,35.8,0.21,0.0,0.0
374,1340,勝悅-KY,5.06,0.01,0.2,2026,0.0,0.0,26.9,0.19,0.07,-0.06,0.78,0.08,72.3,-0.21,0.0,0.0
375,1341,富林-KY,59.4,0.8,1.37,2026,0.0,0.0,79.8,-0.1,0.23,0.0,0.24,0.02,19.7,0.08,0.0,0.0
376,1342,八貫,102.0,2.0,2.0,2026,0.0,0.0,28.0,-0.69,0.0,0.0,9.79,-2.86,62.2,3.55,0.0,0.0
377,1402,遠東新,26.7,-0.45,-1.66,2026,1.73,0.02,18.7,-0.86,14.0,-4.26,48.1,0.47,17.5,4.63,0.0,0.0
378,1409,新纖,22.6,0.0,0.0,2026,0.0,0.0,13.5,0.14,3.85,0.07,39.5,1.04,43.2,-1.25,0.0,0.0
379,1410,南染,25.9,0.2,0.78,2026,0.0,0.0,18.7,0.25,0.01,0.0,30.5,2.76,50.8,-3.01,0.0,0.0
380,1413,宏洲,9.2,-0.04,-0.43,2026,0.0,0.0,0.35,-0.12,0.0,0.0,47.8,-1.42,51.9,1.54,0.0,0.0
381,1414,東和,19.5,-0.3,-1.52,2026,0.0,0.0,1.09,-0.51,0.04,0.0,51.5,0.4,47.3,0.11,0.0,0.0
382,1416,廣豐,10.85,0.1,0.93,2026,0.0,0.0,5.92,-1.19,0.0,0.0,36.3,2.69,57.8,-1.51,0.0,0.0
383,1417,嘉裕,8.3,0.05,0.61,2026,0.0,0.0,0.9,-0.13,0.06,-0.02,22.4,0.48,76.7,-0.33,0.0,0.0
384,1418,東華,18.3,0.3,1.67,2026,0.0,0.0,0.88,-0.16,0.06,0.03,53.5,0.0,45.6,0.13,0.0,0.0
385,1419,新紡,65.6,-0.9,-1.35,2026,0.06,0.06,1.2,-0.17,2.82,0.27,79.3,-0.18,16.7,0.02,0.0,0.0
386,1423,利華,35.5,0.0,0.0,2026,0.0,0.0,1.14,-0.44,0.0,0.0,60.7,0.92,38.2,-0.49,0.0,0.0
387,1432,大魯閣,15.1,0.05,0.33,2026,0.0,0.0,0.51,-0.21,0.09,0.08,34.1,-6.73,65.3,6.86,0.0,0.0
388,1434,福懋,17.25,-0.1,-0.58,2026,0.13,-0.04,7.58,0.17,0.87,-1.52,56.2,-0.36,35.2,1.75,0.0,0.0
389,1435,中福,23.0,-1.1,-4.56,2026,0.0,0.0,0.2,-0.02,0.01,0.0,21.4,-0.62,78.4,0.65,0.0,0.0
390,1436,華友聯,35.7,-0.5,-1.38,2026,0.0,0.0,6.26,1.29,0.05,-0.44,59.0,-0.44,34.7,-0.4,0.0,0.0
391,1437,勤益控,29.75,-0.6,-1.98,2026,0.0,0.0,8.3,0.26,0.22,0.14,10.4,-6.21,81.1,5.81,0.0,0.0
392,1438,三地開發,22.55,-0.15,-0.66,2026,0.0,0.0,0.41,-0.71,0.0,0.0,54.6,-1.38,44.9,2.09,0.0,0.0
393,1439,雋揚,29.1,0.6,2.11,2026,0.0,0.0,0.36,-0.28,0.0,0.0,75.9,0.75,23.8,-0.47,0.0,0.0
394,1440,南紡,12.3,0.0,0.0,2026,0.0,0.0,9.81,0.33,0.02,-0.01,22.4,-0.04,67.8,-0.28,0.0,0.0
395,1441,大東,8.89,-0.16,-1.77,2026,0.0,0.0,1.21,0.0,0.0,0.0,43.7,-0.08,55.1,0.08,0.0,0.0
396,1442,名軒,29.5,0.45,1.55,2026,0.01,0.01,10.7,-0.55,0.2,-9.93,50.0,3.26,39.1,7.21,0.0,0.0
397,1443,立益物流,25.75,-0.1,-0.39,2026,0.0,0.0,0.2,-0.21,0.0,0.0,42.8,0.09,57.0,0.12,0.0,0.0
398,1444,力麗,7.16,0.02,0.28,2026,0.0,0.0,4.99,-0.39,0.0,-0.01,45.4,0.39,49.6,0.01,0.0,0.0
399,1445,大宇,10.45,-0.25,-2.34,2026,0.0,0.0,2.95,0.96,0.0,0.0,47.2,1.02,49.8,-1.98,0.0,0.0
400,1446,宏和,13.8,0.2,1.47,2026,0.0,0.0,6.29,-1.35,0.0,0.0,43.4,0.11,50.3,1.23,0.0,0.0
401,1447,力鵬,6.93,0.08,1.17,2026,0.0,0.0,3.59,-1.89,0.18,-0.04,49.9,0.88,46.3,1.04,0.0,0.0
402,1449,佳和,12.5,0.25,2.04,2026,0.0,0.0,6.37,-2.89,0.0,0.0,19.2,-0.34,74.4,3.23,0.0,0.0
403,1451,年興,17.6,0.05,0.28,2026,0.0,0.0,5.63,-1.32,0.0,0.0,46.7,0.54,47.6,0.78,0.0,0.0
404,1452,宏益,11.15,-0.05,-0.45,2026,0.0,0.0,1.91,-0.49,0.0,0.0,9.48,4.17,88.6,-3.68,0.0,0.0
405,1453,大將,11.15,-0.05,-0.45,2026,0.0,0.0,0.49,-0.32,0.0,0.0,45.2,3.63,54.3,-3.31,0.0,0.0
406,1454,台富,12.95,-0.05,-0.38,2026,0.0,0.0,0.45,-0.04,0.0,0.0,35.7,-0.32,63.8,0.36,0.0,0.0
407,1455,集盛,8.85,0.12,1.37,2026,0.0,0.0,2.34,0.01,0.0,0.0,22.8,0.68,74.8,-0.69,0.0,0.0
408,1456,怡華,14.1,0.1,0.71,2026,0.0,0.0,0.38,-0.16,0.0,0.0,69.9,0.93,29.8,-0.77,0.0,0.0
409,1457,宜進,14.25,-0.05,-0.35,2026,0.0,0.0,1.66,0.06,0.0,0.0,42.6,0.1,55.8,-0.16,0.0,0.0
410,1459,聯發,12.9,-0.05,-0.39,2026,0.0,0.0,1.62,-0.02,0.18,0.11,61.8,1.44,36.4,-1.53,0.0,0.0
411,1460,宏遠,6.62,-0.11,-1.63,2026,0.0,0.0,1.8,-1.22,0.05,0.0,55.4,4.94,42.8,-3.71,0.0,0.0
412,1463,強盛新,17.7,0.0,0.0,2026,0.0,0.0,10.8,0.41,0.08,-0.36,38.9,1.94,50.2,-2.0,0.0,0.0
413,1464,得力,10.3,0.05,0.49,2026,0.0,0.0,1.68,-4.97,2.15,-0.24,44.9,1.5,51.3,3.71,0.0,0.0
414,1465,偉全,12.45,-0.05,-0.4,2026,0.0,0.0,0.35,-0.18,2.53,-0.47,14.8,-0.2,82.3,0.85,0.0,0.0
415,1466,聚隆,16.25,0.4,2.52,2026,0.0,0.0,0.54,-2.14,2.13,0.11,33.1,7.53,64.2,-5.5,0.0,0.0
416,1467,南緯,9.97,0.9,9.92,2026,0.0,0.0,19.1,-0.67,0.0,0.0,13.2,2.21,67.8,-1.55,0.0,0.0
417,1468,昶和,13.85,-0.15,-1.07,2026,0.0,0.0,1.97,-0.02,0.0,0.0,56.4,2.57,41.6,-2.55,0.0,0.0
418,1470,大統新創,22.9,-0.4,-1.72,2026,0.0,0.0,0.25,-0.09,0.0,0.0,41.6,0.71,58.1,-0.62,0.0,0.0
419,1471,首利,9.5,0.0,0.0,2026,0.0,0.0,0.63,-0.72,0.01,0.01,0.1,0.01,99.3,0.7,0.0,0.0
420,1472,三洋實業,88.0,-1.5,-1.68,2026,0.0,0.0,0.84,0.1,1.92,1.87,59.0,-0.72,38.2,-1.25,0.0,0.0
421,1473,台南,19.8,0.05,0.25,2026,0.07,0.07,5.25,-0.61,0.23,-0.1,58.3,0.6,36.2,0.05,0.0,0.0
422,1474,弘裕,9.96,-0.04,-0.4,2026,0.0,0.0,0.56,-0.34,0.01,-0.14,21.9,0.18,77.6,0.3,0.0,0.0
423,1475,業旺,26.85,-0.15,-0.56,2026,0.0,0.0,0.42,-0.95,0.0,-0.02,50.9,0.53,48.7,0.44,0.0,0.0
424,1476,儒鴻,355.0,0.5,0.14,2026,3.5,-1.08,31.8,-5.06,17.7,3.76,24.7,0.12,22.4,2.27,0.0,0.0
425,1477,聚陽,225.0,3.0,1.35,2026,0.0,0.0,13.5,-6.08,42.8,3.52,16.2,1.92,27.6,0.64,0.0,0.0
426,1503,士電,197.5,2.5,1.28,2026,0.0,0.0,31.2,0.27,5.55,-0.19,34.6,1.1,28.6,-1.18,0.0,0.0
427,1506,正道,10.3,0.1,0.98,2026,0.0,0.0,0.5,0.07,0.0,0.0,50.3,2.56,49.2,-2.63,0.0,0.0
428,1512,瑞利,6.64,-0.05,-0.75,2026,0.0,0.0,5.38,0.48,0.0,0.0,21.7,0.05,73.0,-0.52,0.0,0.0
429,1513,中興電,161.0,2.0,1.26,2026,0.0,0.0,17.4,7.57,4.68,2.7,22.8,-0.22,55.1,-10.1,0.0,0.0
430,1514,亞力,101.5,1.6,1.6,2026,0.38,0.1,17.4,5.24,0.07,0.07,16.2,0.24,66.0,-5.65,0.0,0.0
431,1515,力山,30.9,2.8,9.96,2026,0.0,0.0,4.76,-1.93,1.88,0.88,34.2,0.67,59.2,0.38,0.0,0.0
432,1516,川飛,15.8,-0.25,-1.56,2026,0.0,0.0,6.0,5.32,0.0,-0.2,43.2,5.58,50.8,-10.7,0.0,0.0
433,1517,利奇,11.35,0.1,0.89,2026,0.0,0.0,2.41,-0.04,10.1,0.25,11.2,0.34,76.3,0.51,0.0,-1.06
434,1519,華城,663.0,25.0,3.92,2026,1.84,1.04,21.9,4.4,2.96,0.74,21.5,6.62,51.8,-12.8,0.0,0.0
435,1521,大億,25.0,-0.1,-0.4,2026,0.0,0.0,32.9,-0.18,0.0,0.0,35.2,0.2,31.8,-0.02,0.0,0.0
436,1522,堤維西,28.2,-0.05,-0.18,2026,0.0,0.0,3.93,-1.68,0.58,0.5,49.9,-0.36,45.6,1.55,0.0,0.0
437,1524,耿鼎,26.4,-0.05,-0.19,2026,0.0,0.0,0.93,-6.7,0.0,0.0,11.6,0.22,87.5,6.48,0.0,0.0
438,1525,江申,68.8,0.6,0.88,2026,0.0,0.0,0.25,-0.08,0.07,0.0,78.1,0.03,21.6,0.05,0.0,0.0
439,1526,日馳,17.45,-0.35,-1.97,2026,0.0,0.0,2.49,0.37,0.0,0.0,29.9,-0.26,67.6,-0.11,0.0,0.0
440,1527,鑽全,32.5,0.0,0.0,2026,0.0,0.0,10.0,-0.07,0.79,-0.04,17.0,4.35,72.2,-4.23,0.0,0.0
441,1528,恩德,18.4,0.25,1.38,2026,0.0,0.0,4.03,1.72,0.18,0.18,26.4,-2.77,69.4,0.87,0.0,0.0
442,1529,樂事綠能,17.15,0.0,0.0,2026,0.0,0.0,1.84,1.04,0.01,0.0,41.0,0.18,57.1,-1.22,0.0,0.0
443,1530,亞崴,27.9,0.4,1.45,2026,0.0,0.0,0.59,-0.37,0.0,-0.49,66.3,2.32,33.1,-1.46,0.0,0.0
444,1531,高林股,12.85,-0.05,-0.39,2026,0.0,0.0,1.37,-1.01,0.04,-0.1,24.7,0.08,73.9,1.03,0.0,0.0
445,1533,車王電,32.6,0.55,1.72,2026,0.0,0.0,5.92,0.04,0.0,0.0,14.8,-0.36,79.3,0.33,0.0,0.0
446,1535,中宇,45.7,-0.05,-0.11,2026,0.0,0.0,1.07,-0.06,0.0,0.0,76.3,-0.51,22.6,0.57,0.0,0.0
447,1536,和大,51.6,1.4,2.79,2026,0.0,0.0,7.01,-1.11,0.36,-0.95,17.6,0.17,75.0,1.89,0.0,0.0
448,1537,廣隆,125.5,0.0,0.0,2026,0.0,0.0,15.3,-3.3,5.25,0.25,18.0,4.72,61.5,-1.67,0.0,0.0
449,1538,正峰,10.1,0.0,0.0,2026,0.0,0.0,0.08,0.05,0.0,0.0,73.1,-1.9,26.8,1.85,0.0,0.0
450,1539,巨庭,16.1,0.0,0.0,2026,0.0,0.0,0.9,-1.93,0.0,0.0,41.0,0.47,58.1,1.46,0.0,0.0
451,1540,喬福,20.35,0.2,0.99,2026,0.0,0.0,2.01,-0.16,0.0,0.0,1.61,-0.1,96.4,0.26,0.0,0.0
452,1541,錩泰,21.5,-0.8,-3.59,2026,0.0,0.0,9.81,0.01,0.06,0.01,11.9,0.38,78.2,-0.39,0.0,0.0
453,1558,伸興,91.0,-0.7,-0.76,2026,0.13,0.13,6.46,-0.59,0.29,-1.04,13.3,4.78,79.8,-3.28,0.0,0.0
454,1560,中砂,680.0,5.0,0.74,2026,0.0,0.0,36.3,14.0,5.13,-2.84,19.1,1.58,39.5,-12.7,0.0,0.0
455,1565,精華,93.2,0.6,0.65,2026,0.0,0.0,7.26,-10.1,1.66,-2.12,9.57,-2.18,81.5,14.4,0.0,0.0
456,1568,倉佑,28.4,0.5,1.79,2026,0.13,0.0,1.34,-0.27,0.0,0.0,34.7,-0.05,63.9,0.32,0.0,0.0
457,1569,濱川,42.65,1.05,2.52,2026,0.0,0.0,0.01,-3.0,0.0,0.0,93.5,80.7,6.49,-77.7,0.0,0.0
458,1570,力肯,34.0,0.35,1.04,2026,0.0,0.0,1.18,-4.54,0.0,0.0,42.9,38.2,55.9,-33.7,0.0,0.0
459,1580,新麥,112.0,0.5,0.45,2026,0.0,0.0,5.13,-0.94,0.77,-0.06,14.5,0.1,79.6,0.9,0.0,0.0
460,1582,信錦,71.0,0.5,0.71,2026,0.0,0.0,5.87,-12.0,1.2,-2.34,10.5,-0.76,82.4,15.1,0.0,0.0
461,1583,程泰,49.1,-0.2,-0.41,2026,0.0,0.0,0.3,-0.06,0.0,-0.19,49.5,0.62,50.2,-0.37,0.0,0.0
462,1587,吉茂,24.4,0.05,0.21,2026,0.0,0.0,21.6,-0.76,0.47,0.1,14.9,-0.23,63.0,0.89,0.0,0.0
463,1590,亞德客-KY,1510.0,85.0,5.96,2026,0.0,0.0,85.1,3.21,2.31,-2.38,1.58,-0.89,11.0,0.05,0.0,0.0
464,1591,駿吉-KY,36.2,-0.2,-0.55,2026,0.0,0.0,3.02,0.22,0.0,-0.15,9.01,2.48,88.0,-2.55,0.0,0.0
465,1593,祺驊,30.15,0.05,0.17,2026,0.0,0.0,5.86,-0.05,0.0,0.0,21.4,1.27,72.7,-1.22,0.0,0.0
466,1603,華電,28.95,-0.15,-0.52,2026,0.0,0.0,2.49,-0.28,0.0,0.0,42.5,-0.04,55.0,0.32,0.0,0.0
467,1605,華新,34.85,1.1,3.26,2026,0.77,-1.05,13.6,-2.4,0.97,-0.64,37.2,4.04,47.5,0.04,0.0,0.0
468,1608,華榮,33.4,-0.85,-2.48,2026,0.26,0.22,4.11,2.21,0.27,0.25,41.4,-0.32,53.9,-2.36,0.0,0.0
469,1609,大亞,35.8,0.45,1.27,2026,0.0,0.0,12.7,0.63,0.24,-0.15,6.37,0.17,80.7,-0.64,0.0,0.0
470,1611,中電,11.95,-0.05,-0.42,2026,0.0,0.0,10.3,0.57,0.0,0.0,32.3,-0.37,57.4,-0.19,0.0,0.0
471,1612,宏泰,30.75,0.4,1.32,2026,0.0,0.0,18.2,4.85,0.0,0.0,22.4,0.56,59.4,-5.41,0.0,0.0
472,1614,三洋電,31.05,0.1,0.32,2026,0.06,-0.05,2.24,-0.01,1.35,-0.01,57.6,0.18,38.7,-0.11,0.0,0.0
473,1615,大山,42.05,-0.25,-0.59,2026,0.0,0.0,1.11,-0.02,0.0,-0.04,47.2,0.46,51.7,-0.41,0.0,0.0
474,1616,億泰,19.5,0.1,0.52,2026,0.0,0.0,2.62,-0.15,0.0,0.0,21.3,0.14,76.1,0.02,0.0,0.0
475,1617,榮星,18.55,0.3,1.64,2026,0.0,0.0,19.4,0.07,0.0,0.0,39.4,0.13,41.2,-0.19,0.0,0.0
476,1618,合機,38.5,-0.35,-0.9,2026,0.0,0.0,1.29,0.38,0.0,0.0,48.2,-0.05,50.6,-0.33,0.0,0.0
477,1623,大東電,212.5,-0.5,-0.23,2026,0.0,,0.93,,0.74,,77.4,,20.9,,0.0,
478,1626,艾美特-KY,9.67,-0.05,-0.51,2026,0.0,0.0,42.9,-0.62,0.0,0.0,1.92,-0.27,55.2,0.9,0.0,0.0
479,1702,南僑,33.3,-0.25,-0.75,2026,0.0,-0.1,8.75,-4.74,0.53,-0.38,22.5,-0.58,68.2,5.79,0.0,0.0
480,1707,葡萄王,88.7,-0.9,-1.0,2026,1.29,0.72,14.4,-1.67,6.58,-0.68,21.5,1.26,56.2,0.37,0.0,0.0
481,1708,東鹼,50.1,0.4,0.8,2026,0.0,0.0,14.9,-2.55,0.5,0.25,21.9,0.94,62.7,1.37,0.0,0.0
482,1709,和益,26.2,1.0,3.97,2026,0.0,0.0,3.12,0.28,0.07,0.01,42.5,0.56,54.3,-0.85,0.0,0.0
483,1710,東聯,13.9,0.4,2.96,2026,0.06,0.03,4.96,-1.46,0.86,-0.04,49.1,0.03,45.0,1.44,0.0,0.0
